"x","y","shape"
-0.803739264931451,-0.853052609097935,1
0.852850728148773,0.367618436999606,1
0.927179506105653,-0.274902437566225,1
-0.752626056626365,-0.511565170496435,1
0.706846224294882,0.81067919693492,1
1.0346985222527,0.394655023166806,1
-0.475845197699957,0.989760805249143,1
-0.460301566967151,-0.858997792847955,1
-0.680301544955355,-0.66149481321353,1
-1.03196929988978,-0.0219935446644728,1
-0.242498372239704,-1.05033275558452,1
-0.892258364269624,-0.339169233215386,1
-0.802034403520755,-0.77416776747668,1
-0.0471955691399568,-1.01613798584755,1
1.19470426661764,-0.269002460987329,1
-0.221487390175705,-0.919131895891675,1
-0.410475320013416,0.964479004794388,1
-0.838935270223631,-0.407979035023443,1
-0.889147510805223,0.614016108166731,1
0.905564127260602,0.184568396547991,1
-0.00579485156131487,-0.884430709419748,1
-0.703810394965576,0.54749249234897,1
-1.07081570617814,-0.158982746612178,1
1.00723761879231,0.385175352050115,1
-0.584861589344916,0.700117705614835,1
-0.881140152628223,-0.0118887593850608,1
0.326995042961589,0.998908556122335,1
-1.04762113766461,0.118543573060775,1
-0.119960489461039,-1.03541072663439,1
-0.785532935689462,0.713418469247788,1
0.64626878403344,-0.643552160711392,1
-0.224939369705449,-0.883275717806866,1
-0.719297745948344,-1.0133377180508,1
-0.495498158632031,-0.919302400100962,1
-0.865554333876342,-0.255682821707783,1
-0.480275760487044,0.734425872156833,1
-0.574924098976696,0.640987738716475,1
-0.859579849898589,0.494432339322621,1
-0.282655199168274,-0.863595305793604,1
-1.00650023359492,-0.0214167241791648,1
0.785112376070748,0.312774805168509,1
-0.978886770481908,-0.0926920873922548,1
-1.02299946005987,0.32412276782844,1
-0.244125143172437,-0.976346931712131,1
-0.638082460824449,-0.762434476965052,1
-0.704895634788548,0.689572542922241,1
-0.968406055714076,0.298019352526732,1
-1.08602264565593,-0.289435663047736,1
-0.759840322224788,0.59145342429678,1
-0.417135393926011,0.931121521098711,1
-0.994615580869019,0.365414202012519,1
-0.335460820621538,0.910485656275386,1
-0.781787666841366,0.788850198307451,1
-0.788195033781885,-0.382897530723648,1
-0.296723291456035,1.06271902562954,1
0.603422610800918,-0.833291344571032,1
0.761733476790422,-0.646470923337219,1
-0.574894761947336,-0.783449574962227,1
0.892144089551772,-0.216737656126802,1
-0.500668927396244,0.863406458649768,1
0.935075807447338,0.0982503659673027,1
1.00445878508516,-0.157533422985375,1
-0.199669627149437,1.05929724693854,1
-0.788029457098908,0.549092169063638,1
-0.0153348182272421,-0.908054285092611,1
0.924897158747716,-0.488598758672284,1
-0.481627522180626,-0.91874824336428,1
0.727050931431506,-0.715847173439532,1
0.636964049749916,-0.682374393449365,1
0.900493355216177,-0.616703059933353,1
0.000894185673965336,0.836135739105192,1
-0.5425222885331,0.875890711251284,1
-0.822179675227259,0.642827292222851,1
0.779052825794606,-0.64976539940025,1
0.847976325438972,0.0664998938064364,1
-0.198008283256926,0.967988241619847,1
-0.915473534616129,-0.109847687726295,1
-0.443852071619593,0.739740501972193,1
0.327674687784267,1.12732139007325,1
-0.316080938208137,-1.12643656248595,1
-0.280592017806998,-1.08055137868903,1
-0.239044981568536,0.900086951144226,1
-0.667160482091963,-0.927902046225187,1
-0.288130775045701,1.0723974442798,1
1.14351740717995,0.368194543070176,1
0.306101737108767,1.11412195803996,1
0.0145245832515131,-1.04119133384681,1
-0.349802082479889,-0.893318737169915,1
-0.169793292269393,1.0737454478535,1
-0.519039046944157,0.920112779302347,1
-0.148674442320451,1.05401573644066,1
0.282328654744532,-0.968597288095286,1
0.678938205546423,0.679054894442866,1
0.561420751654583,-0.837835980771366,1
-0.444902538912065,-0.931383629830225,1
1.07730848239167,-0.185903203360296,1
-0.443026705185629,1.04852266543875,1
0.859553426566708,0.42933089337203,1
0.948430188444215,0.624660286335679,1
0.851000286321132,0.683223795657274,1
0.100556823868426,1.02679123571811,1
-0.404063046357425,-0.895677024009341,1
-0.0561555799385547,1.19302631133222,1
-0.918302974946997,-0.167889400063166,1
-0.464684091592427,0.858479675923712,1
0.655787359240114,-0.814389553167456,1
-0.459383795162073,-0.795522779410961,1
0.325764709088111,0.727156542613987,1
0.699058897559844,0.697087173268396,1
-0.983393630682207,-0.31629303929479,1
-0.162387972422149,-1.00709588144794,1
-0.722755392591235,-0.785775098049518,1
-0.932655882248131,-0.210556804927335,1
0.593786837007164,0.808613317734224,1
-0.0131535800990943,-0.997819940466373,1
0.657561270078968,-0.772887623220216,1
-0.230537003520968,-1.19488711063046,1
0.147786549454241,0.90507733142605,1
0.809364662361755,0.547769233272915,1
-0.00940773532105332,0.992682567564831,1
-0.183158587462188,0.930723685264076,1
-1.02479889441858,-0.147806116991631,1
0.883979304054875,0.44253917543922,1
1.02224987721133,0.0716783285836294,1
0.870243110482124,-0.265092454603577,1
0.150713694916895,-0.899820650087643,1
-0.858463241202387,-0.401678136971869,1
-0.920255517771222,0.113438466787411,1
-1.13179983258903,-0.045531976583577,1
0.671075537452517,0.788355722851155,1
0.962010609559452,0.253676315897756,1
0.429357022619571,0.977455415819045,1
-1.02679449283217,-0.0990966219886329,1
0.275202831172387,0.862920170292931,1
-0.889399783328264,0.258912871264317,1
-0.246533173440828,-0.825940442183593,1
-0.87508921730404,-0.683545953930707,1
-0.762016528736343,0.2694716209502,1
1.06288879524299,-0.422579095138231,1
-1.01367435199613,0.607914395559285,1
-0.394242392129765,0.80626712583752,1
0.557793512169238,0.68941717467732,1
0.709019161020004,-0.783424746882473,1
-1.10222539987511,-0.195675276783767,1
0.633310276138343,-0.898368647391846,1
0.299027572505739,-0.901647800648939,1
0.700982846252247,-0.658757092108078,1
0.703444646192725,0.444484793266695,1
0.368201085843829,0.805240033282262,1
0.468126811922221,0.911412309764938,1
-0.336590789404646,-0.945557268842443,1
0.107170840291531,-0.989140869923707,1
0.735782299711771,-0.407961850483818,1
-0.706783883771521,-0.584912615808547,1
0.584758381590279,0.95348479435022,1
0.976853725835119,0.445102193347918,1
-0.376127262264717,-0.912243209318243,1
-0.366289558802117,-0.992518959981244,1
-0.639402940830338,1.00799990727887,1
-0.544427448886744,0.838560216492015,1
-0.605162305441556,-0.687107735651259,1
-0.43219680267995,-0.933534180752326,1
-0.734427827055947,-0.545456082604077,1
-0.859607873542707,0.580895335599817,1
0.585066630243338,0.779951407586247,1
0.39998738571025,0.898426232640645,1
0.618361885869649,-0.293939839092841,1
-0.187923042403171,0.924909816865953,1
-0.25565024454702,0.936662697875565,1
0.753728209277742,-0.461437859736012,1
0.925919194575441,-0.190205600662762,1
0.0299704974266103,-0.8862509742221,1
-0.511473413785335,0.696032530354073,1
-0.924489383973877,-0.322967296458316,1
0.738405241021643,-0.707329281475652,1
-0.541463490422534,-0.71620980248369,1
-0.973749009689328,0.571249541979745,1
0.732233944015412,-0.607760848889644,1
0.358758962743715,-0.809916372380863,1
-0.100171826524621,-1.09193699520416,1
-0.749711052848709,-0.491216892737906,1
-0.115092752868017,1.04954466590307,1
1.01442242880226,0.483978803870084,1
0.982817781831035,-0.404788603406789,1
0.88989232439539,0.592228321047374,1
1.01582159108917,-0.257344401589415,1
0.521892093128782,-0.902466731713381,1
-0.387758965412636,1.09001205370578,1
1.04568638776806,-0.411838815610143,1
-0.49409573887298,-0.89036998933922,1
-0.934220780082418,0.347804830893552,1
-1.05561097199177,0.150803255781673,1
-0.721658536004122,0.585467536805662,1
0.604858021674682,0.873589324705592,1
0.818547845674429,0.144189488596859,1
0.682943657913796,-0.711958589959827,1
0.954946951615312,-0.50948024263441,1
-0.712926991244591,0.5144649958367,1
0.264189236462052,-1.11945563515997,1
-0.953450886127909,-0.431952353422349,1
0.719424719620428,0.342023723789449,1
0.78122532344102,0.50425588645525,1
-0.0448674824982645,-0.797766433506738,1
0.729610881808927,0.728054013643864,1
1.06956403940622,0.173994796432935,1
0.782162325037311,-0.066954731694934,1
0.951081921373602,0.526949124247762,1
0.578524274409515,0.799631021606636,1
-0.0389253887633099,-0.979950693224914,1
-0.695850903239681,0.74010781886963,1
0.679723708054904,-0.753955282932089,1
-0.792915172537123,0.112464208667136,1
0.831811410393484,0.311254021582021,1
-1.04035342292313,0.143895845177787,1
-0.258739512322615,-0.978908628795017,1
0.646792475248678,-0.745640187088232,1
-0.142580239669567,1.08441927896604,1
-1.19589947035329,0.259384171561046,1
-0.370360607327122,-0.785791441959866,1
0.574262476625732,-0.676210803794401,1
0.649384457387304,0.603707104643433,1
0.801917625370865,0.445561853694964,1
0.918427807794437,-0.310317717083253,1
0.925833491151114,0.0216067569467763,1
0.393500382920643,0.763553073072889,1
-0.395457154352827,0.74544893370225,1
1.09011903858549,-0.295959450202136,1
0.943823817197774,-0.420454059293226,1
-0.589473794824837,0.753436992780498,1
0.253709703746087,-0.888716989343685,1
-0.112106445991979,1.03427843206991,1
-0.398277706688312,1.06449932226489,1
-0.608624967258461,-0.812764556314253,1
0.188079180609719,0.988583731268842,1
0.122181762454557,-1.13223241461579,1
-0.682956931481981,-0.856316197100266,1
-0.871042485898648,0.107603623454814,1
-0.986757612504687,0.262333951028506,1
0.59838611617589,-0.832175698200264,1
0.492569475183698,0.936907840973156,1
0.216319218992883,0.971096177835475,1
0.401345265027515,-0.725683953983563,1
-1.05021514448482,0.104895622217865,1
0.863635924180081,-0.624883810978345,1
1.19057317206385,-0.12036871313323,1
0.372316240158177,-1.06455039475801,1
1.08019337898433,0.0446708194182857,1
0.967801214954352,0.263154818995415,1
0.179958624681512,-0.996118123050014,1
0.915290163437367,0.191892721747891,1
0.537063349478433,-0.743538780550452,1
0.903678975993969,-0.561382131426721,1
0.917140694954889,-0.442510167533206,1
0.809630250677841,0.588982110161789,1
-0.800227552303827,-0.378002610743288,1
-0.850376508714253,0.473175828001378,1
0.80779474268597,0.553214405595499,1
-1.01674867835129,-0.253194711098617,1
0.937522429313613,-0.474724584956915,1
0.539614470805238,0.890387777716435,1
0.749676059781083,-0.83595287885724,1
-0.568716243473493,0.855219375950694,1
0.231427011580253,-0.747461872770869,1
-0.927497615461916,-0.601465711670837,1
0.281684155853889,-1.04902465761422,1
-0.809635932987764,-0.716048959830607,1
-0.246697209206619,-1.00837112564446,1
-0.67863393402558,-0.753586681746985,1
0.219364731264358,1.01412121262128,1
0.50694165195034,-0.853311138010887,1
-0.423679318161418,0.848937441278224,1
0.91514435427793,0.148185177375934,1
0.433598129952754,-0.737154095526694,1
0.756401798264804,-0.625579140465025,1
1.0953763807967,-0.291805356192526,1
-0.934517998110399,0.404302674232829,1
0.926942726470066,-0.388022249272289,1
0.673061121038585,0.588378026514391,1
-0.0767605433164253,-0.922424010051386,1
0.0441338201742741,-0.858888328459777,1
-0.990156607660885,0.00384544494129356,1
0.322583280896274,-1.07042423093878,1
-0.568774381499486,0.740375036176209,1
0.674575907560944,-0.644941843037983,1
-0.533057086265142,-0.945085809741306,1
0.513921363026318,-0.918111962222985,1
-0.738245392999902,0.567239675357562,1
-0.171122385234448,-0.9984368939862,1
-1.10484021463331,0.183653910212458,1
0.122506260394387,-0.973069017921902,1
1.03024045365746,0.0804272410125602,1
0.416450929395599,0.960155449414066,1
-0.958693760165291,0.223958404214168,1
-0.338922337337827,0.912213801816394,1
0.988649501371352,0.0567465623984957,1
1.14810148400752,-0.357309862732224,1
-0.345145597789425,1.02594534679556,1
-0.793864621028079,-0.580611772163497,1
0.388372872726285,1.09498649351442,1
0.32211863991541,1.0573634653259,1
-0.775505693304205,0.796575839393479,1
-0.612419610381527,0.694787550466195,1
-0.643334944917567,-0.829474218859188,1
0.564524200779898,-0.82887838692339,1
-0.0442407587523097,-1.02886858405281,1
-0.684082082037474,-0.682210661270603,1
-0.772663163226427,0.591019434597205,1
0.808936469007161,-0.626609724628902,1
-0.421530366085706,0.783201290747796,1
0.529090103347753,-0.89193396470941,1
0.614093553389025,0.728875285244397,1
0.197285802448038,0.89577872006212,1
-0.687219741053546,-0.608432753926829,1
-0.288308023089339,1.03844317861909,1
-0.789786264848859,-0.580753227813211,1
0.757778941460476,-0.842400216680867,1
0.0345538463504746,-0.70504736830588,1
1.03261002161624,0.0773145280011211,1
-0.898876083068126,0.0622981910226513,1
-0.260046899581901,0.741245321191922,1
-0.221503192892522,-1.01970250136357,1
0.000227598550134045,-0.922520718512337,1
-0.440313997306747,0.906369857145299,1
-1.08931846717497,0.272519920397231,1
0.143677509365845,1.02988836199991,1
-0.728457466270771,-0.69828069628811,1
0.939064508307494,0.157417709632563,1
-1.1438321011145,-0.332988943569015,1
1.08553370843203,0.209132979620321,1
-0.830920454449005,-0.859403633394485,1
0.277577001830735,0.942971744070482,1
0.687953842005412,0.843943031917534,1
-0.209648050796496,0.911495103578342,1
0.853407743483151,-0.407064410089722,1
-0.211136460732827,-0.876519251830709,1
-0.841486947307173,-0.381415661609632,1
-0.233492265206864,0.975239652650674,1
0.817752010143394,-0.180794929372173,1
-0.89558816409719,0.44178011310452,1
-0.773780106445548,0.369665471388397,1
-0.220031118144815,0.935135185017718,1
0.877979400561088,-0.65602627161457,1
0.371135099585864,1.01738764583034,1
0.786717304455697,-0.517424356292468,1
0.0353685613310645,-1.05787851824217,1
1.10302624388274,0.0418329421243435,1
-0.254478032628077,0.817798747130844,1
-0.842662103671188,-0.0533240979347842,1
-1.07073341956692,0.165433031289784,1
-0.43705565191807,0.72672580096841,1
-1.03670712201608,-0.243436412437586,1
0.885086280209465,0.258103549220195,1
-0.505149336170681,0.879571313677461,1
-0.925513589309662,0.299900336979257,1
-0.824474848164796,-0.332469834568734,1
0.990277384228785,0.766065956562731,1
0.969772435634061,-0.754870927249778,1
-0.585403466496254,-0.741662504477354,1
-0.661999406267167,-0.61414741404037,1
1.01198638056971,-0.47667175875113,1
0.966548570381054,0.475916022492044,1
0.838584727879502,-0.186746548620077,1
0.0878131611356155,-1.08794970457405,1
-0.127461080934006,0.931957732524845,1
-1.04004940995367,-0.421467654110335,1
0.600165190633169,0.639287959366475,1
-1.02731178943214,0.0108126617483183,1
0.751166501358901,-0.806561522018881,1
0.0204451199747536,1.14891698194219,1
0.923292677308253,0.410913409068384,1
-0.226554642791045,0.98677171749888,1
-0.844961066365106,-0.517983262414103,1
0.880634893237017,-0.713072941804325,1
-0.144882147798026,0.921919457716819,1
-0.901185157310547,0.334708590208379,1
0.678986619221055,-0.639580208310834,1
-0.100715891410973,-0.935706809243029,1
-0.883369117607804,-0.389228714820764,1
0.821963371429192,-0.457753150960789,1
-1.05302982620846,-0.248142190187869,1
-0.823277992126115,0.699294077122332,1
-1.12949078260883,-0.207680133628767,1
-0.341667709676553,-1.02715467378727,1
1.06866811358704,0.228433107235093,1
0.746526999229566,-0.154390984465382,1
1.06198981154619,-0.131627803266911,1
0.819370501761788,0.640140889084776,1
0.031085357101536,-1.12769634468109,1
-0.861660126853297,-0.424929232874921,1
0.866194005726362,-0.802868048632051,1
0.944726893932346,0.365375974826557,1
-1.08902396125854,-0.00501960648043487,1
-0.684220201300069,-0.764100794822363,1
0.785642706081441,0.443028447043243,1
1.18741376605818,0.0950935377160464,1
0.974779967880748,0.0799520997664721,1
0.292103707296016,1.07466828932113,1
0.488792446872117,-0.664979525197406,1
-0.0312249853111461,-0.94213661600676,1
-0.637073607732378,-0.905257160232135,1
-0.32149570597258,-0.341221043639174,2
0.341140291259509,0.147047374799842,2
0.370871802442261,-0.10996097502649,2
-0.301050422650546,-0.204626068198574,2
0.282738489717953,0.324271678773968,2
0.413879408901078,0.157862009266722,2
-0.190338079079983,0.395904322099657,2
-0.184120626786861,-0.343599117139182,2
-0.272120617982142,-0.264597925285412,2
-0.412787719955912,-0.00879741786578911,2
-0.0969993488958817,-0.420133102233808,2
-0.35690334570785,-0.135667693286154,2
-0.320813761408302,-0.309667106990672,2
-0.0188782276559827,-0.406455194339019,2
0.477881706647054,-0.107600984394932,2
-0.0885949560702821,-0.36765275835667,2
-0.164190128005366,0.385791601917755,2
-0.335574108089452,-0.163191614009377,2
-0.355659004322089,0.245606443266692,2
0.362225650904241,0.0738273586191962,2
-0.00231794062452595,-0.353772283767899,2
-0.28152415798623,0.218996996939588,2
-0.428326282471257,-0.0635930986448711,2
0.402895047516922,0.154070140820046,2
-0.233944635737966,0.280047082245934,2
-0.352456061051289,-0.00475550375402433,2
0.130798017184635,0.399563422448934,2
-0.419048455065845,0.0474174292243102,2
-0.0479841957844155,-0.414164290653758,2
-0.314213174275785,0.285367387699115,2
0.258507513613376,-0.257420864284557,2
-0.0899757478821796,-0.353310287122746,2
-0.287719098379338,-0.405335087220321,2
-0.198199263452812,-0.367720960040385,2
-0.346221733550537,-0.102273128683113,2
-0.192110304194818,0.293770348862733,2
-0.229969639590679,0.25639509548659,2
-0.343831939959436,0.197772935729049,2
-0.113062079667309,-0.345438122317442,2
-0.402600093437967,-0.00856668967166593,2
0.314044950428299,0.125109922067404,2
-0.391554708192763,-0.0370768349569019,2
-0.409199784023947,0.129649107131376,2
-0.0976500572689749,-0.390538772684852,2
-0.255232984329779,-0.304973790786021,2
-0.281958253915419,0.275829017168896,2
-0.38736242228563,0.119207741010693,2
-0.434409058262372,-0.115774265219094,2
-0.303936128889915,0.236581369718712,2
-0.166854157570404,0.372448608439484,2
-0.397846232347608,0.146165680805008,2
-0.134184328248615,0.364194262510155,2
-0.312715066736546,0.31554007932298,2
-0.315278013512754,-0.153159012289459,2
-0.118689316582414,0.425087610251815,2
0.241369044320367,-0.333316537828413,2
0.304693390716169,-0.258588369334887,2
-0.229957904778934,-0.313379829984891,2
0.356857635820709,-0.0866950624507208,2
-0.200267570958498,0.345362583459907,2
0.374030322978935,0.0393001463869211,2
0.401783514034063,-0.06301336919415,2
-0.079867850859775,0.423718898775417,2
-0.315211782839563,0.219636867625455,2
-0.00613392729089683,-0.363221714037044,2
0.369958863499086,-0.195439503468914,2
-0.19265100887225,-0.367499297345712,2
0.290820372572602,-0.286338869375813,2
0.254785619899967,-0.272949757379746,2
0.360197342086471,-0.246681223973341,2
0.000357674269586134,0.334454295642077,2
-0.21700891541324,0.350356284500514,2
-0.328871870090904,0.257130916889141,2
0.311621130317843,-0.2599061597601,2
0.339190530175589,0.0265999575225745,2
-0.0792033133027703,0.387195296647939,2
-0.366189413846451,-0.0439390750905179,2
-0.177540828647837,0.295896200788877,2
0.131069875113707,0.450928556029301,2
-0.126432375283255,-0.450574624994379,2
-0.112236807122799,-0.432220551475612,2
-0.0956179926274144,0.36003478045769,2
-0.266864192836785,-0.371160818490075,2
-0.11525231001828,0.42895897771192,2
0.45740696287198,0.147277817228071,2
0.122440694843507,0.445648783215986,2
0.00580983330060524,-0.416476533538724,2
-0.139920832991956,-0.357327494867966,2
-0.0679173169077572,0.429498179141401,2
-0.207615618777663,0.368045111720939,2
-0.0594697769281804,0.421606294576266,2
0.112931461897813,-0.387438915238114,2
0.271575282218569,0.271621957777146,2
0.224568300661833,-0.335134392308546,2
-0.177961015564826,-0.37255345193209,2
0.430923392956667,-0.0743612813441184,2
-0.177210682074251,0.4194090661755,2
0.343821370626683,0.171732357348812,2
0.379372075377686,0.249864114534271,2
0.340400114528453,0.27328951826291,2
0.0402227295473704,0.410716494287244,2
-0.16162521854297,-0.358270809603736,2
-0.0224622319754219,0.477210524532888,2
-0.367321189978799,-0.0671557600252662,2
-0.185873636636971,0.343391870369485,2
0.262314943696046,-0.325755821266982,2
-0.183753518064829,-0.318209111764384,2
0.130305883635245,0.290862617045595,2
0.279623559023937,0.278834869307359,2
-0.393357452272883,-0.126517215717916,2
-0.0649551889688598,-0.402838352579174,2
-0.289102157036494,-0.314310039219807,2
-0.373062352899252,-0.0842227219709338,2
0.237514734802865,0.32344532709369,2
-0.00526143203963773,-0.399127976186549,2
0.263024508031587,-0.309155049288087,2
-0.0922148014083873,-0.477954844252182,2
0.0591146197816963,0.36203093257042,2
0.323745864944702,0.219107693309166,2
-0.00376309412842133,0.397073027025932,2
-0.0732634349848752,0.37228947410563,2
-0.409919557767433,-0.0591224467966523,2
0.35359172162195,0.177015670175688,2
0.40889995088453,0.0286713314334518,2
0.348097244192849,-0.106036981841431,2
0.0602854779667578,-0.359928260035057,2
-0.343385296480955,-0.160671254788748,2
-0.368102207108489,0.0453753867149645,2
-0.452719933035612,-0.0182127906334308,2
0.268430214981007,0.315342289140462,2
0.384804243823781,0.101470526359102,2
0.171742809047828,0.390982166327618,2
-0.41071779713287,-0.0396386487954532,2
0.110081132468955,0.345168068117172,2
-0.355759913331306,0.103565148505727,2
-0.0986132693763311,-0.330376176873437,2
-0.350035686921616,-0.273418381572283,2
-0.304806611494537,0.10778864838008,2
0.425155518097195,-0.169031638055293,2
-0.405469740798453,0.243165758223714,2
-0.157696956851906,0.322506850335008,2
0.223117404867695,0.275766869870928,2
0.283607664408002,-0.313369898752989,2
-0.440890159950042,-0.0782701107135069,2
0.253324110455337,-0.359347458956739,2
0.119611029002295,-0.360659120259576,2
0.280393138500899,-0.263502836843231,2
0.28137785847709,0.177793917306678,2
